annotator_id,order_index,sample_id,is_anchor
P3-13,131,meld_dia95_utt14,1
P3-13,132,meld_dia170_utt3,0
P3-13,133,meld_dia373_utt1,0
P3-13,134,meld_dia49_utt12,0
P3-13,135,meld_dia841_utt4,0
P3-13,136,meld_dia26_utt5,0
P3-13,137,chsims_video_0056_0009,0
P3-13,138,meld_dia503_utt9,0
P3-13,139,meld_dia1027_utt3,0
P3-13,140,iemocap_Ses02F_script01_1_F024,0
P3-13,141,meld_dia940_utt8,0
P3-13,142,meld_dia79_utt0,0
P3-13,143,mustard_2_312,0
P3-13,144,iemocap_Ses03M_script01_3_M012,0
P3-13,145,meld_dia235_utt0,0
P3-13,146,mosi_dq3Nf_lMPnE_8,0
P3-13,147,mosi_nzpVDcQ0ywM_6,0
P3-13,148,meld_dia820_utt6,0
P3-13,149,chsims_aqgy3_0002_00007,0
P3-13,150,iemocap_Ses03F_script03_2_M010,0
P3-13,151,iemocap_Ses03F_impro07_F003,0
P3-13,152,mosi_VbQk4H8hgr0_21,0
P3-13,153,chsims_video_xjzw_00010,1
P3-13,154,meld_dia124_utt5,0
P3-13,155,iemocap_Ses01M_script03_2_M022,0
P3-13,156,mosi_tmZoasNr4rU_13,1
P3-13,157,chsims_video_0058_0014,0
P3-13,158,iemocap_Ses02F_impro01_M020,0
P3-13,159,chsims_video_0006_0007,1
P3-13,160,chsims_aqgy4_0004_00006,0
P3-13,161,mustard_2_581,0
P3-13,162,mosi_G6GlGvlkxAQ_17,0
P3-13,163,iemocap_Ses03M_impro01_M001,0
P3-13,164,meld_dia1012_utt4,0
P3-13,165,iemocap_Ses05M_impro07_F007,0
P3-13,166,mosi_BvYR0L6f2Ig_13,1
P3-13,167,chsims_aqgy5_0007_00031,0
P3-13,168,iemocap_Ses05F_impro01_M015,0
P3-13,169,iemocap_Ses04F_script02_1_M012,1
P3-13,170,iemocap_Ses01F_impro05_M012,0
P3-13,171,mosi_f9O3YtZ2VfI_29,1
P3-13,172,iemocap_Ses03M_impro08b_F012,0
P3-13,173,chsims_csbgs2_0001_00024,0
P3-13,174,meld_dia326_utt5,0
P3-13,175,iemocap_Ses02M_impro01_M009,0
P3-13,176,iemocap_Ses03F_impro08_M008,0
P3-13,177,meld_dia332_utt7,0
P3-13,178,chsims_aqgy3_0004_00031,0
P3-13,179,mosi_aiEXnCPZubE_9,0
P3-13,180,meld_dia720_utt9,0
P3-13,181,chsims_video_0001_0014,0
P3-13,182,meld_dia252_utt17,0
P3-13,183,mosi_Nzq88NnDkEk_23,0
P3-13,184,mosi_rnaNMUZpvvg_8,0
P3-13,185,chsims_video_0053_0058,0
P3-13,186,iemocap_Ses03M_script02_2_M004,0
P3-14,0,iemocap_Ses03F_impro04_F001,0
P3-14,1,mustard_2_148,0
P3-14,2,chsims_aqgy5_0012_00023,1
P3-14,3,chsims_aqgy5_0010_00016,0
P3-14,4,mosi_cXypl4FnoZo_19,1
P3-14,5,mustard_2_558,1
P3-14,6,mustard_2_574,0
P3-14,7,mosi_8OtFthrtaJM_3,0
P3-14,8,iemocap_Ses01F_script03_2_F035,0
P3-14,9,chsims_aqgy5_0016_00023,0
P3-14,10,iemocap_Ses05M_script01_1b_M018,0
P3-14,11,mosi_d6hH302o4v8_28,0
P3-14,12,mosi_5W7Z1C_fDaE_15,0
P3-14,13,iemocap_Ses01F_script03_1_F011,0
P3-14,14,iemocap_Ses01F_script03_2_F004,0
P3-14,15,chsims_aqgy5_0012_00017,0
P3-14,16,chsims_video_0054_0129,0
P3-14,17,chsims_aqgy4_0016_00005,0
P3-14,18,chsims_video_0051_0018,0
P3-14,19,meld_dia806_utt13,0
P3-14,20,chsims_video_0044_0006,0
P3-14,21,chsims_aqgy4_0008_00043,0
P3-14,22,chsims_aqgy5_0028_00019,0
P3-14,23,iemocap_Ses01F_impro05_F018,0
P3-14,24,chsims_video_0036_0009,0
P3-14,25,mustard_2_434,1
P3-14,26,meld_dia911_utt1,0
P3-14,27,mosi_9qR7uwkblbs_30,0
P3-14,28,meld_dia979_utt4,0
P3-14,29,mosi_9qR7uwkblbs_18,1
P3-14,30,chsims_video_0010_0030,0
P3-14,31,iemocap_Ses04F_script03_2_F027,0
P3-14,32,meld_dia211_utt3,0
P3-14,33,iemocap_Ses03F_script02_1_F014,0
P3-14,34,chsims_video_0013_0031,0
P3-14,35,mustard_2_595,0
P3-14,36,meld_dia39_utt15,1
P3-14,37,iemocap_Ses02M_script01_3_F026,0
P3-14,38,iemocap_Ses03M_script02_1_M020,0
P3-14,39,mosi_GWuJjcEuzt8_13,0
P3-14,40,meld_dia346_utt1,1
P3-14,41,chsims_video_0056_0051,0
P3-14,42,chsims_video_0054_0032,0
P3-14,43,chsims_video_0029_0026,0
P3-14,44,mosi_bvLlb-M3UXU_23,0
P3-14,45,iemocap_Ses02M_script01_1_F016,0
P3-14,46,chsims_aqgy4_0011_00026,0
P3-14,47,chsims_video_0024_0074,0
P3-14,48,meld_dia468_utt7,0
P3-14,49,meld_dia25_utt10,1
P3-14,50,iemocap_Ses02F_script03_1_F017,0
P3-14,51,iemocap_Ses01M_script03_1_M030,0
P3-14,52,chsims_aqgy4_0010_00013,0
P3-14,53,meld_dia508_utt13,0
P3-14,54,meld_dia455_utt5,0
P3-14,55,iemocap_Ses04M_impro06_F009,0
P3-14,56,mustard_1_6645,0
P3-14,57,meld_dia634_utt2,0
P3-14,58,chsims_video_0056_0070,0
P3-14,59,meld_dia619_utt5,0
P3-14,60,iemocap_Ses02F_script03_2_M002,0
P3-14,61,iemocap_Ses05F_impro02_M034,1
P3-14,62,meld_dia541_utt15,0
P3-14,63,mustard_2_131,0
P3-14,64,mosi_rnaNMUZpvvg_3,0
P3-14,65,meld_dia407_utt4,1
P3-14,66,chsims_video_0036_0021,0
P3-14,67,chsims_video_0034_0015,0
P3-14,68,iemocap_Ses05M_impro06_M013,0
P3-14,69,mustard_1_11236,1
P3-14,70,meld_dia235_utt5,0
P3-14,71,meld_dia865_utt4,0
P3-14,72,iemocap_Ses01F_impro05_F010,0
P3-14,73,iemocap_Ses02M_impro02_M009,0
P3-14,74,meld_dia365_utt3,0
P3-14,75,meld_dia512_utt13,1
P3-14,76,iemocap_Ses03F_impro02_F021,0
P3-14,77,chsims_aqgy4_0012_00060,0
P3-14,78,iemocap_Ses02M_script02_2_M018,0
P3-14,79,chsims_aqgy5_0006_00014,0
P3-14,80,meld_dia252_utt7,0
P3-14,81,mustard_2_440,0
P3-14,82,chsims_aqgy4_0004_00014,1
P3-14,83,meld_dia673_utt8,0
P3-14,84,mustard_1_4281,0
P3-14,85,meld_dia180_utt11,0
P3-14,86,iemocap_Ses05F_script01_3_M036,0
P3-14,87,chsims_video_0045_0059,0
P3-14,88,chsims_aqgy5_0001_00010,0
P3-14,89,iemocap_Ses03F_impro03_F015,0
P3-14,90,chsims_video_0012_0034,0
P3-14,91,iemocap_Ses03F_script01_1_F003,0
P3-14,92,chsims_aqgy5_0016_00037,0
P3-14,93,mosi_GWuJjcEuzt8_11,1
P3-14,94,meld_dia39_utt0,0
P3-14,95,mustard_2_313,0
P3-14,96,meld_dia888_utt14,0
P3-14,97,chsims_aqgy4_0014_00015,0
P3-14,98,meld_dia306_utt3,0
P3-14,99,mustard_1_12202,1
P3-14,100,meld_dia745_utt7,0
P3-14,101,mustard_2_341,0
P3-14,102,chsims_aqgy5_0006_00034,0
P3-14,103,chsims_aqgy4_0016_00000,0
P3-14,104,chsims_aqgy3_0001_00011,0
P3-14,105,chsims_video_0032_0009,0
P3-14,106,meld_dia15_utt15,0
P3-14,107,meld_dia445_utt17,0
P3-14,108,chsims_aqgy5_0013_00022,0
P3-14,109,meld_dia967_utt1,0
P3-14,110,chsims_video_0025_0016,0
P3-14,111,meld_dia456_utt4,0
P3-14,112,mustard_2_242,1
P3-14,113,iemocap_Ses03M_script02_1_M028,0
P3-14,114,chsims_video_0055_0016,0
P3-14,115,chsims_aqgy3_0001_00012,0
P3-14,116,chsims_aqgy5_0028_00042,0
P3-14,117,iemocap_Ses02F_impro03_F025,0
P3-14,118,iemocap_Ses04F_impro02_F018,0
P3-14,119,chsims_aqgy4_0001_00027,0
P3-14,120,chsims_aqgy5_0019_00004,0
P3-14,121,mosi_HEsqda8_d0Q_26,1
P3-14,122,meld_dia506_utt10,0
P3-14,123,iemocap_Ses02M_script01_3_F019,0
P3-14,124,meld_dia185_utt7,0
P3-14,125,meld_dia907_utt4,1
P3-14,126,iemocap_Ses02M_impro06_M019,0
P3-14,127,iemocap_Ses04M_impro04_M019,0
P3-14,128,mosi_Njd1F0vZSm4_9,0
P3-14,129,meld_dia516_utt5,1
P3-14,130,meld_dia221_utt1,0
P3-14,131,chsims_aqgy5_0015_00020,0
P3-14,132,iemocap_Ses01M_script02_1_M006,0
P3-14,133,iemocap_Ses02F_script01_1_F030,0
P3-14,134,meld_dia54_utt20,0
P3-14,135,meld_dia988_utt6,0
P3-14,136,iemocap_Ses05F_script01_3_M035,0
P3-14,137,chsims_video_0025_0009,0
P3-14,138,chsims_aqgy5_0012_00019,0
P3-14,139,meld_dia875_utt6,1
P3-14,140,mosi_lXPQBPVc5Cw_22,0
P3-14,141,mustard_1_1001,0
P3-14,142,chsims_csbgs2_0002_00006,0
P3-14,143,iemocap_Ses05M_script03_2_M045,0
P3-14,144,chsims_video_0056_0003,0
P3-14,145,chsims_aqgy4_0005_00001,1
P3-14,146,mosi_GWuJjcEuzt8_9,0
P3-14,147,iemocap_Ses05F_impro04_F009,0
P3-14,148,chsims_video_0023_0043,0
P3-14,149,chsims_video_0054_0061,0
P3-14,150,chsims_video_0041_0016,1
P3-14,151,meld_dia187_utt7,0
P3-14,152,chsims_aqgy5_0006_00005,0
P3-14,153,chsims_video_0054_0029,0
P3-14,154,mosi_8OtFthrtaJM_2,1
P3-14,155,iemocap_Ses02F_impro03_F013,0
P3-14,156,chsims_video_0015_0014,0
P3-14,157,chsims_video_0001_0012,0
P3-14,158,chsims_video_0053_0025,0
P3-14,159,iemocap_Ses01M_impro03_F012,0
P3-14,160,mosi_W8NXH0Djyww_11,1
P3-14,161,iemocap_Ses03M_impro01_M014,0
P3-14,162,mosi_cXypl4FnoZo_15,0
P3-14,163,chsims_video_0054_0179,0
P3-14,164,chsims_aqgy5_0009_00000,1
P3-14,165,mosi_yDtzw_Y-7RU_17,1
P3-14,166,mosi_VbQk4H8hgr0_50,1
P3-14,167,iemocap_Ses03M_impro05b_M017,0
P3-14,168,chsims_aqgy5_0015_00006,0
P3-14,169,meld_dia439_utt6,0
P3-14,170,meld_dia120_utt2,0
P3-14,171,chsims_video_0014_0029,0
P3-14,172,iemocap_Ses02M_impro05_M026,0
P3-14,173,iemocap_Ses04F_script01_3_F003,0
P3-14,174,mosi_MLal-t_vJPM_12,0
P3-14,175,iemocap_Ses04M_impro02_M010,0
P3-14,176,mosi_rnaNMUZpvvg_19,0
P3-14,177,iemocap_Ses05F_script01_3_F003,0
P3-14,178,chsims_aqgy5_0017_00041,0
P3-14,179,meld_dia1035_utt0,1
P3-14,180,meld_dia18_utt9,0
P3-14,181,mustard_2_318,1
P3-14,182,mosi_LSi-o-IrDMs_5,0
P3-14,183,meld_dia671_utt7,0
P3-14,184,iemocap_Ses03M_impro04_M025,0
P3-14,185,mustard_1_6165,1
P3-14,186,iemocap_Ses01M_script01_1_M040,0
P3-15,0,mosi_MLal-t_vJPM_1,0
P3-15,1,iemocap_Ses04F_impro01_F008,0
P3-15,2,meld_dia576_utt10,0
P3-15,3,mosi_cM3Yna7AavY_5,0
P3-15,4,chsims_aqgy4_0001_00023,0
P3-15,5,chsims_aqgy5_0016_00044,1
P3-15,6,meld_dia307_utt7,0
P3-15,7,chsims_video_0019_0014,0
P3-15,8,meld_dia854_utt1,0
P3-15,9,mustard_2_227,0
P3-15,10,chsims_aqgy5_0009_00000,1
P3-15,11,mosi_phBUpBr1hSo_9,0
P3-15,12,meld_dia429_utt4,0
P3-15,13,chsims_video_0032_0022,0
P3-15,14,iemocap_Ses01F_script02_1_F017,1
P3-15,15,chsims_test6_00006,1
P3-15,16,mustard_1_12320,0
P3-15,17,mosi_G6GlGvlkxAQ_23,0
P3-15,18,meld_dia67_utt6,0
P3-15,19,chsims_video_0037_0013,0
P3-15,20,iemocap_Ses04M_impro08_F014,0
P3-15,21,meld_dia281_utt6,0
P3-15,22,chsims_video_0035_0032,0
P3-15,23,chsims_test5_00003,1
P3-15,24,meld_dia804_utt5,0
P3-15,25,meld_dia770_utt8,0
P3-15,26,chsims_aqgy4_0018_00016,0
P3-15,27,iemocap_Ses04F_impro01_F010,0
P3-15,28,mustard_2_449,0
P3-15,29,mustard_1_6355,0
P3-15,30,mosi_HEsqda8_d0Q_16,0
P3-15,31,chsims_video_xjzw_00027,1
P3-15,32,chsims_video_0041_0028,1
P3-15,33,iemocap_Ses04M_impro05_F030,0
P3-15,34,mosi_HEsqda8_d0Q_5,0
P3-15,35,iemocap_Ses04M_impro05_M033,1
P3-15,36,meld_dia257_utt0,0
P3-15,37,meld_dia817_utt5,0
P3-15,38,chsims_aqgy5_0024_00002,0
P3-15,39,chsims_aqgy4_0008_00002,0
P3-15,40,mosi_X3j2zQgwYgE_2,0
P3-15,41,meld_dia355_utt2,0
P3-15,42,iemocap_Ses03F_impro02_F037,0
P3-15,43,mosi_2iD-tVS8NPw_6,1
P3-15,44,chsims_video_xjzw_00067,0
P3-15,45,iemocap_Ses04F_script01_3_M044,0
P3-15,46,chsims_video_0012_0028,0
P3-15,47,iemocap_Ses05F_impro07_M026,0
P3-15,48,chsims_video_0046_0060,0
P3-15,49,iemocap_Ses02M_script02_1_M002,0
P3-15,50,meld_dia860_utt0,0
P3-15,51,mustard_2_323,1
P3-15,52,meld_dia542_utt4,0
P3-15,53,chsims_video_0054_0075,0
P3-15,54,chsims_video_0016_0009,0
P3-15,55,iemocap_Ses05M_script03_1_F029,1
P3-15,56,chsims_video_0023_0020,1
P3-15,57,chsims_video_0031_0002,0
P3-15,58,mustard_1_11042,0
P3-15,59,chsims_video_0022_0002,0
P3-15,60,iemocap_Ses02F_impro06_F002,0
P3-15,61,chsims_aqgy4_0012_00059,0
P3-15,62,meld_dia976_utt12,0
P3-15,63,meld_dia182_utt1,0
P3-15,64,iemocap_Ses03F_script01_3_M022,1
P3-15,65,iemocap_Ses05F_impro01_F012,0
P3-15,66,meld_dia553_utt4,0
P3-15,67,iemocap_Ses05F_script01_3_M010,0
P3-15,68,iemocap_Ses01M_script01_3_M039,0
P3-15,69,iemocap_Ses03M_script03_2_F011,1
P3-15,70,iemocap_Ses02M_script01_3_F015,0
P3-15,71,chsims_aqgy4_0005_00001,1
P3-15,72,meld_dia1022_utt12,0
P3-15,73,iemocap_Ses05M_script03_2_M000,0
P3-15,74,chsims_video_0034_0017,0
P3-15,75,chsims_video_0025_0044,0
P3-15,76,iemocap_Ses04F_script01_3_M017,0
P3-15,77,iemocap_Ses05F_script01_1_M034,0
P3-15,78,mosi_bOL9jKpeJRs_1,0
P3-15,79,mosi_Iu2PFX3z_1s_9,0
P3-15,80,iemocap_Ses05M_script01_1b_M007,0
P3-15,81,chsims_video_0030_0036,0
P3-15,82,iemocap_Ses04M_impro08_F012,0
P3-15,83,iemocap_Ses01M_script01_1_F011,1
P3-15,84,chsims_aqgy5_0005_00042,0
P3-15,85,mosi_f_pcplsH_V0_1,1
P3-15,86,iemocap_Ses03M_impro06_M020,0
P3-15,87,meld_dia804_utt8,0
P3-15,88,chsims_aqgy5_0001_00011,0
P3-15,89,meld_dia574_utt16,0
P3-15,90,mosi_HEsqda8_d0Q_18,0
P3-15,91,iemocap_Ses01M_script02_1_M038,0
P3-15,92,meld_dia112_utt3,0
P3-15,93,meld_dia869_utt14,0
P3-15,94,chsims_video_0033_0011,0
P3-15,95,iemocap_Ses05F_impro07_F000,0
P3-15,96,mosi_Oz06ZWiO20M_7,0
P3-15,97,meld_dia811_utt6,0
P3-15,98,meld_dia1016_utt14,0
P3-15,99,iemocap_Ses03M_script03_2_M020,0
P3-15,100,chsims_aqgy4_0001_00065,0
P3-15,101,chsims_video_0024_0113,0
P3-15,102,meld_dia639_utt10,0
P3-15,103,chsims_aqgy5_0028_00002,0
P3-15,104,chsims_aqgy3_0002_00001,0
P3-15,105,mosi_2WGyTLYerpo_13,0
P3-15,106,mosi_wMbj6ajWbic_1,1
P3-15,107,mosi_bOL9jKpeJRs_9,0
P3-15,108,chsims_video_0030_0021,0
P3-15,109,meld_dia861_utt8,0
P3-15,110,mosi_8d-gEyoeBzc_5,0
P3-15,111,mustard_2_344,0
P3-15,112,meld_dia827_utt14,1
P3-15,113,iemocap_Ses02M_script03_2_M006,0
P3-15,114,meld_dia615_utt22,0
P3-15,115,meld_dia851_utt5,0
P3-15,116,iemocap_Ses02M_impro05_M027,0
P3-15,117,meld_dia967_utt3,0
P3-15,118,meld_dia561_utt9,0
P3-15,119,mustard_1_10797,0
P3-15,120,chsims_aqgy5_0034_00008,1
P3-15,121,mosi_d6hH302o4v8_8,0
P3-15,122,meld_dia232_utt16,0
P3-15,123,chsims_video_0058_0012,0
P3-15,124,mosi_lXPQBPVc5Cw_10,0
P3-15,125,chsims_video_0047_0072,0
P3-15,126,iemocap_Ses02F_impro07_M021,0
P3-15,127,iemocap_Ses05F_script01_1_M036,0
P3-15,128,meld_dia821_utt4,0
P3-15,129,meld_dia172_utt5,0
P3-15,130,meld_dia450_utt8,0
P3-15,131,iemocap_Ses04M_script01_1_M041,0
P3-15,132,meld_dia619_utt0,0
P3-15,133,meld_dia733_utt8,0
P3-15,134,mustard_1_10004,0
P3-15,135,chsims_aqgy4_0001_00040,0
P3-15,136,meld_dia25_utt10,1
P3-15,137,meld_dia251_utt0,0
P3-15,138,meld_dia320_utt9,0
P3-15,139,meld_dia820_utt18,0
P3-15,140,iemocap_Ses02F_impro05_M010,1
P3-15,141,mosi_wMbj6ajWbic_8,0
P3-15,142,mustard_2_258,0
P3-15,143,meld_dia463_utt1,0
P3-15,144,mosi_8OtFthrtaJM_23,0
P3-15,145,mosi_PZ-lDQFboO8_9,0
P3-15,146,chsims_aqgy4_0020_00000,0
P3-15,147,meld_dia615_utt18,1
P3-15,148,iemocap_Ses05M_script01_1_M013,0
P3-15,149,mustard_1_4544,1
P3-15,150,mosi_c5xsKMxpXnc_8,0
P3-15,151,mosi_IumbAb8q2dM_19,0
P3-15,152,iemocap_Ses04M_impro02_F030,0
P3-15,153,meld_dia126_utt4,0
P3-15,154,meld_dia901_utt2,0
P3-15,155,mustard_1_6504,1
P3-15,156,meld_dia193_utt4,0
P3-15,157,iemocap_Ses02F_impro05_F017,0
P3-15,158,iemocap_Ses03F_script03_2_M005,0
P3-15,159,iemocap_Ses05F_script02_2_F010,0
P3-15,160,meld_dia918_utt11,1
P3-15,161,chsims_aqgy3_0002_00015,0
P3-15,162,iemocap_Ses02M_impro07_F007,0
P3-15,163,meld_dia429_utt5,0
P3-15,164,meld_dia94_utt3,0
P3-15,165,iemocap_Ses03M_impro03_F014,0
P3-15,166,meld_dia893_utt15,1
P3-15,167,chsims_csbgs2_0002_00005,0
P3-15,168,meld_dia261_utt1,0
P3-15,169,mosi_c7UH_rxdZv4_18,0
P3-15,170,mustard_2_429,0
P3-15,171,meld_dia331_utt0,0
P3-15,172,chsims_aqgy4_0001_00018,0
P3-15,173,meld_dia448_utt9,0
P3-15,174,meld_dia306_utt2,0
P3-15,175,meld_dia199_utt2,1
P3-15,176,meld_dia300_utt8,0
P3-15,177,iemocap_Ses05F_impro04_F032,0
P3-15,178,chsims_video_0009_0009,0
P3-15,179,mosi_atnd_PF-Lbs_9,0
P3-15,180,iemocap_Ses02F_script03_1_F001,0
P3-15,181,mosi_lXPQBPVc5Cw_4,0
P3-15,182,mosi_d6hH302o4v8_32,1
P3-15,183,chsims_video_0020_0012,0
P3-15,184,meld_dia594_utt8,1
P3-15,185,mosi_yvsjCA6Y5Fc_6,0
P3-15,186,iemocap_Ses04F_impro07_F059,0
P3-16,0,chsims_aqgy3_0001_00003,0
P3-16,1,iemocap_Ses04M_impro05_F035,0
P3-16,2,mustard_1_8827,1
P3-16,3,mosi_rnaNMUZpvvg_18,0
P3-16,4,mosi_POKffnXeBds_11,1
P3-16,5,meld_dia1000_utt2,0
P3-16,6,meld_dia648_utt4,0
P3-16,7,meld_dia775_utt11,0
P3-16,8,mosi_wMbj6ajWbic_9,0
P3-16,9,chsims_video_0001_0025,0
P3-16,10,mosi_bOL9jKpeJRs_25,0
P3-16,11,chsims_video_0015_0024,0
P3-16,12,iemocap_Ses03F_impro06_F004,0
P3-16,13,meld_dia967_utt4,0
P3-16,14,meld_dia659_utt19,0
P3-16,15,chsims_aqgy5_0002_00015,0
P3-16,16,chsims_aqgy5_0029_00002,0
P3-16,17,chsims_video_0009_0028,0
P3-16,18,iemocap_Ses03F_script01_1_F026,1
P3-16,19,iemocap_Ses02F_script03_1_F018,0
P3-16,20,meld_dia651_utt8,0
P3-16,21,meld_dia509_utt16,0
P3-16,22,iemocap_Ses05F_script01_1_F011,1
P3-16,23,mosi_phBUpBr1hSo_5,1
P3-16,24,meld_dia153_utt3,1
P3-16,25,mosi_tStelxIAHjw_6,0
P3-16,26,iemocap_Ses03M_script02_2_F033,0
P3-16,27,meld_dia292_utt5,0
P3-16,28,chsims_aqgy4_0009_00025,0
P3-16,29,chsims_video_0013_0011,0
P3-16,30,iemocap_Ses03M_script02_2_M031,0
P3-16,31,chsims_video_0032_0010,0
P3-16,32,iemocap_Ses05M_script02_1_F014,1
P3-16,33,mosi_2WGyTLYerpo_54,0
P3-16,34,iemocap_Ses01M_impro03_M013,0
P3-16,35,meld_dia714_utt1,0
P3-16,36,mosi_rnaNMUZpvvg_4,0
P3-16,37,mosi_bvLlb-M3UXU_3,1
P3-16,38,meld_dia910_utt5,1
P3-16,39,iemocap_Ses05M_script02_2_M026,0
P3-16,40,mosi_1iG0909rllw_24,1
P3-16,41,mosi_2iD-tVS8NPw_16,0
P3-16,42,iemocap_Ses03M_script01_1_F015,0
P3-16,43,meld_dia496_utt13,0
P3-16,44,chsims_csbgs2_0001_00012,0
P3-16,45,mosi_d6hH302o4v8_30,0
P3-16,46,iemocap_Ses04M_script02_2_F036,0
P3-16,47,mosi_BioHAh1qJAQ_20,0
P3-16,48,iemocap_Ses04F_script01_3_F016,0
P3-16,49,iemocap_Ses02M_script01_3_F027,0
P3-16,50,meld_dia796_utt5,0
P3-16,51,meld_dia314_utt9,0
P3-16,52,iemocap_Ses02M_script03_2_M025,0
P3-16,53,mosi_iiK8YX8oH1E_7,1
P3-16,54,mustard_2_546,1
P3-16,55,chsims_aqgy5_0009_00015,0
P3-16,56,meld_dia100_utt4,0
P3-16,57,mosi_1iG0909rllw_19,0
P3-16,58,mosi_tIrG4oNLFzE_14,0
P3-16,59,meld_dia312_utt11,0
P3-16,60,meld_dia845_utt3,0
P3-16,61,meld_dia1033_utt1,0
P3-16,62,chsims_video_0037_0010,0
P3-16,63,chsims_video_0029_0017,0
P3-16,64,mustard_2_169,0
P3-16,65,mosi_k5Y_838nuGo_25,0
P3-16,66,meld_dia301_utt9,0
P3-16,67,iemocap_Ses01M_impro02_F007,0
P3-16,68,mosi_HEsqda8_d0Q_19,0
P3-16,69,iemocap_Ses01F_script01_3_F008,0
P3-16,70,mosi_G-xst2euQUc_7,0
P3-16,71,chsims_video_0042_0006,0
P3-16,72,meld_dia26_utt11,1
P3-16,73,mustard_1_5758,1
P3-16,74,chsims_aqgy4_0007_00013,0
P3-16,75,mosi_iiK8YX8oH1E_4,0
P3-16,76,mustard_2_575,1
P3-16,77,meld_dia622_utt2,0
P3-16,78,meld_dia813_utt5,0
P3-16,79,meld_dia523_utt16,0
P3-16,80,iemocap_Ses04F_impro03_M009,0
P3-16,81,meld_dia842_utt3,0
P3-16,82,chsims_video_0024_0013,0
P3-16,83,mustard_2_558,1
P3-16,84,meld_dia908_utt6,0
P3-16,85,iemocap_Ses02M_script01_1_M032,0
P3-16,86,meld_dia665_utt16,0
P3-16,87,meld_dia498_utt1,0
P3-16,88,chsims_test15_00016,0
P3-16,89,chsims_aqgy5_0033_00006,0
P3-16,90,chsims_aqgy5_0032_00015,0
P3-16,91,iemocap_Ses04M_impro01_M013,1
P3-16,92,mustard_1_7661,0
P3-16,93,iemocap_Ses04F_impro07_M030,0
P3-16,94,iemocap_Ses02F_impro08_M002,0
P3-16,95,chsims_video_0012_0027,1
P3-16,96,chsims_aqgy4_0012_00041,0
P3-16,97,meld_dia802_utt0,0
P3-16,98,meld_dia654_utt4,1
P3-16,99,meld_dia589_utt8,0
P3-16,100,mustard_1_5109,0
P3-16,101,meld_dia312_utt6,0
P3-16,102,mosi_G6GlGvlkxAQ_18,0
P3-16,103,chsims_aqgy4_0001_00038,0
P3-16,104,iemocap_Ses02F_script02_1_M041,0
P3-16,105,meld_dia468_utt0,0
P3-16,106,meld_dia749_utt1,0
P3-16,107,iemocap_Ses03F_script02_1_F012,1
P3-16,108,mustard_1_175,0
P3-16,109,chsims_video_0048_0001,0
P3-16,110,mosi_G6GlGvlkxAQ_21,0
P3-16,111,meld_dia130_utt6,0
P3-16,112,mosi_wMbj6ajWbic_18,0
P3-16,113,chsims_video_0013_0026,0
P3-16,114,iemocap_Ses02F_script03_2_F003,0
P3-16,115,chsims_video_0012_0026,0
P3-16,116,chsims_aqgy3_0003_00007,0
P3-16,117,chsims_aqgy4_0011_00023,0
P3-16,118,iemocap_Ses04F_script03_2_F010,0
P3-16,119,chsims_aqgy4_0003_00010,1
P3-16,120,mosi_PZ-lDQFboO8_12,0
P3-16,121,chsims_aqgy3_0005_00001,0
P3-16,122,chsims_aqgy5_0014_00019,0
P3-16,123,iemocap_Ses04F_script01_2_F019,0
P3-16,124,chsims_video_0051_0004,0
P3-16,125,chsims_video_0023_0011,0
P3-16,126,chsims_video_0029_0021,0
P3-16,127,iemocap_Ses03M_script01_1_F014,0
P3-16,128,iemocap_Ses05M_script03_2_F000,0
P3-16,129,mosi_c7UH_rxdZv4_20,0
P3-16,130,iemocap_Ses05F_script01_3_F005,1
P3-16,131,meld_dia521_utt4,0
P3-16,132,chsims_video_0025_0025,0
P3-16,133,iemocap_Ses05M_script03_1_M014,1
P3-16,134,meld_dia119_utt9,0
P3-16,135,iemocap_Ses02F_script02_1_F003,0
P3-16,136,mosi_nzpVDcQ0ywM_13,1
P3-16,137,chsims_video_0040_0034,0
P3-16,138,iemocap_Ses05M_script01_3_M008,0
P3-16,139,chsims_video_0055_0032,0
P3-16,140,iemocap_Ses04M_impro07_M031,0
P3-16,141,meld_dia717_utt11,0
P3-16,142,mosi_6Egk_28TtTM_10,0
P3-16,143,iemocap_Ses01M_script03_2_F038,0
P3-16,144,chsims_aqgy4_0001_00056,0
P3-16,145,mustard_1_10009,1
P3-16,146,chsims_video_0024_0029,0
P3-16,147,chsims_aqgy5_0016_00042,1
P3-16,148,mosi_POKffnXeBds_9,0
P3-16,149,chsims_video_0045_0078,0
P3-16,150,chsims_test6_00006,1
P3-16,151,mosi_aiEXnCPZubE_7,0
P3-16,152,meld_dia207_utt5,0
P3-16,153,iemocap_Ses05F_impro06_F014,0
P3-16,154,meld_dia960_utt4,0
P3-16,155,meld_dia574_utt7,0
P3-16,156,chsims_aqgy5_0016_00015,0
P3-16,157,meld_dia599_utt14,0
P3-16,158,meld_dia604_utt13,0
P3-16,159,chsims_video_0055_0009,0
P3-16,160,mustard_2_294,0
P3-16,161,iemocap_Ses01M_impro07_F023,0
P3-16,162,meld_dia67_utt13,0
P3-16,163,mosi_IumbAb8q2dM_6,0
P3-16,164,iemocap_Ses01F_script01_1_F027,0
P3-16,165,mustard_2_158,1
P3-16,166,chsims_video_0023_0053,0
