display_id,source_id,dataset,status
S0562,chsims_video_0052_0013,chsims,active
S0563,meld_dia962_utt0,meld,active
S0564,mosi_2iD-tVS8NPw_8,mosi,active
S0565,chsims_video_0013_0004,chsims,active
S0566,mosi_rnaNMUZpvvg_8,mosi,active
S0567,iemocap_Ses05M_script03_2_M022,iemocap,active
S0568,meld_dia310_utt5,meld,active
S0569,mosi_X3j2zQgwYgE_10,mosi,active
S0570,iemocap_Ses01F_script03_2_F025,iemocap,active
S0571,chsims_video_0054_0062,chsims,active
S0572,chsims_video_0031_0015,chsims,active
S0573,meld_dia553_utt7,meld,active
S0574,iemocap_Ses05M_script02_1_F014,iemocap,active
S0575,mosi_bOL9jKpeJRs_10,mosi,active
S0576,mosi_Sqr0AcuoNnk_14,mosi,active
S0577,chsims_test5_00011,chsims,active
S0578,meld_dia54_utt20,meld,active
S0579,mustard_1_1484,mustard,active
S0580,meld_dia843_utt14,meld,active
S0581,meld_dia299_utt3,meld,active
S0582,iemocap_Ses05M_impro06_M013,iemocap,active
S0583,chsims_aqgy4_0001_00022,chsims,active
S0584,chsims_video_0011_0033,chsims,active
S0585,mosi_0h-zjBukYpk_21,mosi,active
S0586,iemocap_Ses05F_script03_1_M013,iemocap,active
S0587,iemocap_Ses04M_script03_1_F026,iemocap,active
S0588,chsims_aqgy5_0008_00022,chsims,active
S0589,iemocap_Ses04F_script01_1_F034,iemocap,active
S0590,meld_dia621_utt6,meld,active
S0591,mustard_1_4789,mustard,active
S0592,chsims_aqgy4_0009_00014,chsims,active
S0593,meld_dia923_utt12,meld,active
S0594,meld_dia636_utt5,meld,active
S0595,chsims_video_0046_0043,chsims,active
S0596,iemocap_Ses02M_impro01_M014,iemocap,active
S0597,chsims_aqgy3_0001_00011,chsims,active
S0598,mosi_5W7Z1C_fDaE_20,mosi,active
S0599,mosi_HEsqda8_d0Q_16,mosi,active
S0600,meld_dia561_utt5,meld,active
S0601,mosi_7JsX8y1ysxY_6,mosi,active
S0602,chsims_video_0003_0005,chsims,active
S0603,chsims_video_0015_0030,chsims,active
S0604,meld_dia546_utt12,meld,active
S0605,iemocap_Ses02M_script02_1_M002,iemocap,active
S0606,mosi_HEsqda8_d0Q_17,mosi,active
S0607,chsims_test12_00026,chsims,active
S0608,iemocap_Ses03F_script01_3_F035,iemocap,active
S0609,iemocap_Ses05M_impro01_M008,iemocap,active
S0610,mustard_2_409,mustard,active
S0611,chsims_video_0008_0002,chsims,active
S0612,mosi_c7UH_rxdZv4_19,mosi,active
S0613,meld_dia111_utt5,meld,active
S0614,iemocap_Ses03F_script03_2_M022,iemocap,active
S0615,iemocap_Ses05F_impro05_F041,iemocap,active
S0616,mosi_c7UH_rxdZv4_18,mosi,active
S0617,mustard_1_4281,mustard,active
S0618,chsims_video_0056_0003,chsims,active
S0619,meld_dia39_utt15,meld,active
S0620,mosi_d6hH302o4v8_42,mosi,active
S0621,iemocap_Ses04F_script03_2_F039,iemocap,active
S0622,meld_dia1029_utt1,meld,active
S0623,mosi_dq3Nf_lMPnE_1,mosi,active
S0624,chsims_aqgy4_0009_00011,chsims,active
S0625,meld_dia512_utt13,meld,active
S0626,iemocap_Ses05M_impro07_F007,iemocap,active
S0627,meld_dia109_utt8,meld,active
S0628,mustard_1_2778,mustard,active
S0629,meld_dia372_utt2,meld,active
S0630,mosi_phBUpBr1hSo_10,mosi,active
S0631,chsims_video_0048_0026,chsims,active
S0632,iemocap_Ses02M_impro02_F007,iemocap,active
S0633,chsims_video_0012_0027,chsims,active
S0634,iemocap_Ses01F_impro07_M014,iemocap,active
S0635,chsims_video_0049_0012,chsims,active
S0636,iemocap_Ses04F_impro02_M010,iemocap,active
S0637,mosi_9J25DZhivz8_12,mosi,active
S0638,chsims_aqgy4_0012_00051,chsims,active
S0639,meld_dia312_utt6,meld,active
S0640,chsims_aqgy5_0028_00024,chsims,active
S0641,iemocap_Ses01M_script01_1_F011,iemocap,active
S0642,meld_dia342_utt2,meld,active
S0643,mustard_1_427,mustard,active
S0644,iemocap_Ses02M_script01_1_M025,iemocap,active
S0645,chsims_video_0035_0031,chsims,active
S0646,iemocap_Ses05M_script01_1b_M019,iemocap,active
S0647,iemocap_Ses04F_script01_1_F036,iemocap,active
S0648,mosi_BXuRRbG0Ugk_31,mosi,active
S0649,meld_dia844_utt13,meld,active
S0650,meld_dia747_utt16,meld,active
S0651,meld_dia478_utt0,meld,active
S0652,meld_dia1035_utt1,meld,active
S0653,iemocap_Ses04F_impro07_F078,iemocap,active
S0654,mosi_yvsjCA6Y5Fc_8,mosi,active
S0655,chsims_video_0024_0067,chsims,active
S0656,meld_dia129_utt5,meld,active
S0657,meld_dia598_utt4,meld,active
S0658,iemocap_Ses04M_impro01_M013,iemocap,active
S0659,iemocap_Ses02F_script02_2_F002,iemocap,active
S0660,chsims_video_0010_0030,chsims,active
S0661,iemocap_Ses05F_script01_2_F010,iemocap,active
S0662,mosi_tmZoasNr4rU_8,mosi,active
S0663,chsims_video_0053_0060,chsims,active
S0664,meld_dia908_utt6,meld,active
S0665,meld_dia946_utt7,meld,active
S0666,iemocap_Ses05F_script01_1_F035,iemocap,active
S0667,chsims_video_0001_0020,chsims,active
S0668,chsims_aqgy5_0008_00025,chsims,active
S0669,meld_dia819_utt6,meld,active
S0670,meld_dia438_utt11,meld,active
S0671,mosi_atnd_PF-Lbs_7,mosi,active
S0672,chsims_video_0060_0004,chsims,active
S0673,chsims_video_0024_0013,chsims,active
S0674,iemocap_Ses05F_impro01_F012,iemocap,active
S0675,chsims_aqgy5_0013_00020,chsims,active
S0676,iemocap_Ses01F_script02_1_F022,iemocap,active
S0677,chsims_aqgy5_0013_00025,chsims,active
S0678,meld_dia947_utt3,meld,active
S0679,iemocap_Ses03F_script01_3_M022,iemocap,active
S0680,iemocap_Ses03F_impro01_F005,iemocap,active
S0681,meld_dia288_utt16,meld,active
S0682,iemocap_Ses05M_script02_2_F005,iemocap,active
S0683,chsims_aqgy5_0020_00027,chsims,active
S0684,mosi_5W7Z1C_fDaE_6,mosi,active
S0685,iemocap_Ses03M_script03_1_F030,iemocap,active
S0686,meld_dia335_utt0,meld,active
S0687,mosi_yDtzw_Y-7RU_16,mosi,active
S0688,chsims_aqgy4_0018_00014,chsims,active
S0689,chsims_video_0023_0023,chsims,active
S0690,iemocap_Ses01M_impro07_F012,iemocap,active
S0691,iemocap_Ses02F_impro02_F006,iemocap,active
S0692,chsims_aqgy4_0018_00003,chsims,active
S0693,meld_dia189_utt6,meld,active
S0694,chsims_aqgy5_0018_00013,chsims,active
S0695,mosi_Nzq88NnDkEk_2,mosi,active
S0696,iemocap_Ses04M_script02_1_F018,iemocap,active
S0697,chsims_video_0024_0097,chsims,active
S0698,meld_dia9_utt3,meld,active
S0699,mosi_c7UH_rxdZv4_5,mosi,active
S0700,mosi_yDtzw_Y-7RU_17,mosi,active
S0701,meld_dia463_utt6,meld,active
S0702,chsims_video_0011_0018,chsims,active
S0703,chsims_csbgs2_0001_00024,chsims,active
S0704,chsims_video_0051_0006,chsims,active
S0705,iemocap_Ses04F_impro07_F059,iemocap,active
S0706,mosi_PZ-lDQFboO8_9,mosi,active
S0707,mosi_9qR7uwkblbs_23,mosi,active
S0708,mustard_1_2830,mustard,active
S0709,meld_dia91_utt0,meld,active
S0710,meld_dia571_utt13,meld,active
S0711,meld_dia315_utt1,meld,active
S0712,mosi_LSi-o-IrDMs_5,mosi,active
S0713,meld_dia13_utt0,meld,active
S0714,meld_dia532_utt2,meld,active
S0715,chsims_aqgy5_0013_00004,chsims,active
S0716,meld_dia950_utt1,meld,active
S0717,iemocap_Ses05F_impro03_M039,iemocap,active
S0718,mustard_2_258,mustard,active
S0719,iemocap_Ses03F_script02_1_F012,iemocap,active
S0720,meld_dia450_utt12,meld,active
S0721,meld_dia214_utt2,meld,active
S0722,iemocap_Ses03M_impro06_M010,iemocap,active
S0723,meld_dia11_utt9,meld,active
S0724,iemocap_Ses04F_script01_3_F009,iemocap,active
S0725,iemocap_Ses04F_impro07_M010,iemocap,active
S0726,meld_dia994_utt1,meld,active
S0727,meld_dia767_utt6,meld,active
S0728,iemocap_Ses05F_script01_3_F019,iemocap,active
S0729,mosi_bOL9jKpeJRs_9,mosi,active
S0730,iemocap_Ses03M_script03_1_M027,iemocap,active
S0731,meld_dia908_utt16,meld,active
S0732,mosi_d6hH302o4v8_39,mosi,active
S0733,mosi_tStelxIAHjw_6,mosi,active
S0734,meld_dia619_utt1,meld,active
S0735,iemocap_Ses02M_impro06_M018,iemocap,active
S0736,iemocap_Ses03M_script01_3_M010,iemocap,active
S0737,chsims_aqgy5_0021_00008,chsims,active
S0738,meld_dia366_utt5,meld,active
S0739,meld_dia648_utt4,meld,active
S0740,meld_dia921_utt9,meld,active
S0741,mosi_ZUXBRvtny7o_34,mosi,active
S0742,meld_dia718_utt0,meld,active
S0743,mustard_1_11224,mustard,active
S0744,chsims_video_0034_0007,chsims,active
S0745,iemocap_Ses05M_script01_3_M030,iemocap,active
S0746,mustard_1_3766,mustard,active
S0747,chsims_video_0023_0054,chsims,active
S0748,mosi_ZUXBRvtny7o_16,mosi,active
S0749,chsims_aqgy4_0011_00023,chsims,active
S0750,iemocap_Ses05F_script01_3_M025,iemocap,active
S0751,chsims_video_0021_0011,chsims,active
S0752,iemocap_Ses01F_impro06_F006,iemocap,active
S0753,meld_dia446_utt5,meld,active
S0754,chsims_video_0057_0001,chsims,active
S0755,iemocap_Ses05M_script03_1_M000,iemocap,active
S0756,iemocap_Ses05M_script03_2_F013,iemocap,active
S0757,mustard_2_161,mustard,active
S0758,meld_dia638_utt7,meld,active
S0759,meld_dia382_utt1,meld,active
S0760,chsims_video_0045_0007,chsims,active
S0761,mosi_yvsjCA6Y5Fc_14,mosi,active
S0762,iemocap_Ses03M_script03_1_M026,iemocap,active
S0763,iemocap_Ses01M_impro05_F009,iemocap,active
S0764,iemocap_Ses03M_impro03_F031,iemocap,active
S0765,chsims_aqgy4_0009_00002_0,chsims,active
S0766,chsims_csbgs2_0003_00010,chsims,active
S0767,mosi_G-xst2euQUc_14,mosi,active
S0768,chsims_aqgy4_0007_00017,chsims,active
S0769,iemocap_Ses02F_impro06_F009,iemocap,active
S0770,meld_dia886_utt4,meld,active
S0771,meld_dia367_utt14,meld,active
S0772,chsims_video_0006_0017,chsims,active
S0773,chsims_aqgy5_0025_00007,chsims,active
S0774,mustard_2_595,mustard,active
S0775,mustard_1_7953,mustard,active
S0776,chsims_aqgy5_0028_00017,chsims,active
S0777,chsims_aqgy4_0018_00015,chsims,active
S0778,iemocap_Ses01M_script01_1_M020,iemocap,active
S0779,chsims_video_0060_0006,chsims,active
S0780,iemocap_Ses02F_impro01_M021,iemocap,active
S0781,chsims_aqgy3_0006_00000,chsims,active
S0782,chsims_video_0045_0031,chsims,active
S0783,mosi_VbQk4H8hgr0_19,mosi,active
S0784,chsims_aqgy4_0005_00042,chsims,active
S0785,iemocap_Ses02F_script02_2_M031,iemocap,active
S0786,mustard_1_11378,mustard,active
S0787,mosi_etzxEpPuc6I_10,mosi,active
S0788,chsims_csbgs2_0002_00008,chsims,active
S0789,meld_dia106_utt4,meld,active
S0790,chsims_test6_00006,chsims,active
S0791,chsims_video_0002_0028,chsims,active
S0792,iemocap_Ses04M_impro02_M016,iemocap,active
S0793,chsims_video_0018_0004,chsims,active
S0794,iemocap_Ses03F_script02_1_F018,iemocap,active
S0795,chsims_aqgy4_0016_00000,chsims,active
S0796,chsims_video_0058_0009,chsims,active
S0797,meld_dia329_utt10,meld,active
S0798,mosi_c7UH_rxdZv4_13,mosi,active
S0799,meld_dia945_utt4,meld,active
S0800,meld_dia450_utt8,meld,active
S0801,meld_dia79_utt0,meld,active
S0802,iemocap_Ses04M_script01_2_M017,iemocap,active
S0803,meld_dia412_utt12,meld,active
S0804,meld_dia298_utt1,meld,active
S0805,mosi_c7UH_rxdZv4_2,mosi,active
S0806,meld_dia702_utt2,meld,active
S0807,chsims_video_0027_0027,chsims,active
S0808,iemocap_Ses02M_script01_1_F016,iemocap,active
S0809,meld_dia733_utt8,meld,active
S0810,chsims_video_0010_0037,chsims,active
S0811,mustard_2_312,mustard,active
S0812,meld_dia296_utt14,meld,active
S0813,chsims_aqgy5_0013_00007,chsims,active
S0814,mosi_9J25DZhivz8_1,mosi,active
S0815,iemocap_Ses02M_script01_1_M022,iemocap,active
S0816,iemocap_Ses04F_impro08_M022,iemocap,active
S0817,meld_dia767_utt2,meld,active
S0818,meld_dia466_utt5,meld,active
S0819,chsims_video_0009_0008,chsims,active
S0820,iemocap_Ses05F_script03_1_F021,iemocap,active
S0821,iemocap_Ses03F_impro07_F014,iemocap,active
S0822,iemocap_Ses02M_script03_2_F012,iemocap,active
S0823,iemocap_Ses02F_script03_2_F038,iemocap,active
S0824,iemocap_Ses01F_impro05_F018,iemocap,active
S0825,meld_dia712_utt7,meld,active
S0826,iemocap_Ses04M_impro01_M021,iemocap,active
S0827,chsims_aqgy5_0017_00033,chsims,active
S0828,iemocap_Ses03M_impro08b_F011,iemocap,active
S0829,iemocap_Ses02F_impro02_F007,iemocap,active
S0830,mustard_2_236,mustard,active
S0831,iemocap_Ses04M_impro04_F016,iemocap,active
S0832,chsims_video_0053_0009,chsims,active
S0833,chsims_video_0015_0033,chsims,active
S0834,iemocap_Ses05M_impro01_M004,iemocap,active
S0835,mosi_8OtFthrtaJM_3,mosi,active
S0836,meld_dia82_utt10,meld,active
S0837,mustard_2_235,mustard,active
S0838,chsims_video_0031_0017,chsims,active
S0839,mosi_rnaNMUZpvvg_21,mosi,active
S0840,chsims_aqgy5_0029_00006,chsims,active
S0841,mosi_lXPQBPVc5Cw_14,mosi,active
S0842,meld_dia923_utt5,meld,active
S0843,meld_dia130_utt14,meld,active
S0844,chsims_video_0024_0029,chsims,active
S0845,iemocap_Ses05F_script01_2_M016,iemocap,active
S0846,chsims_aqgy5_0022_00009,chsims,active
S0847,meld_dia985_utt0,meld,active
S0848,chsims_video_0031_0006,chsims,active
S0849,chsims_video_0006_0012,chsims,active
S0850,mosi_BioHAh1qJAQ_20,mosi,active
S0851,iemocap_Ses02M_script03_2_M012,iemocap,active
S0852,mosi_Iu2PFX3z_1s_8,mosi,active
S0853,chsims_video_0055_0034,chsims,active
S0854,chsims_aqgy4_0011_00027,chsims,active
S0855,chsims_aqgy3_0005_00000,chsims,active
S0856,mosi_Clx4VXItLTE_7,mosi,active
S0857,iemocap_Ses03M_impro03_F014,iemocap,active
S0858,mustard_2_420,mustard,active
S0859,chsims_video_0051_0028,chsims,active
S0860,chsims_video_0002_0009,chsims,active
S0861,chsims_video_0002_0033,chsims,active
S0862,chsims_aqgy5_0013_00001,chsims,active
S0863,chsims_aqgy5_0006_00002,chsims,active
S0864,iemocap_Ses02F_script03_2_F003,iemocap,active
S0865,chsims_video_0060_0020,chsims,active
S0866,iemocap_Ses01F_impro05_F010,iemocap,active
S0867,mosi_rnaNMUZpvvg_22,mosi,active
S0868,chsims_video_0010_0018,chsims,active
S0869,chsims_aqgy5_0004_00018,chsims,active
S0870,iemocap_Ses03F_impro02_F036,iemocap,active
S0871,iemocap_Ses03M_script03_2_M002,iemocap,active
S0872,meld_dia1025_utt6,meld,active
S0873,meld_dia796_utt16,meld,active
S0874,chsims_aqgy5_0007_00030,chsims,active
S0875,iemocap_Ses03F_script03_2_F030,iemocap,active
S0876,meld_dia673_utt8,meld,active
S0877,mustard_1_7186,mustard,active
S0878,meld_dia34_utt5,meld,active
S0879,chsims_video_0001_0015,chsims,active
S0880,iemocap_Ses05F_impro04_F032,iemocap,active
S0881,mosi_c5xsKMxpXnc_7,mosi,active
S0882,meld_dia804_utt5,meld,active
S0883,meld_dia791_utt19,meld,active
S0884,meld_dia412_utt8,meld,active
S0885,mustard_2_288,mustard,active
S0886,mustard_2_430,mustard,active
S0887,chsims_video_0010_0035,chsims,active
S0888,meld_dia448_utt5,meld,active
S0889,iemocap_Ses03M_impro03_F026,iemocap,active
S0890,chsims_video_0036_0009,chsims,active
S0891,iemocap_Ses04M_script03_2_F040,iemocap,active
S0892,chsims_test11_00009,chsims,active
S0893,iemocap_Ses02M_script01_3_F015,iemocap,active
S0894,meld_dia861_utt8,meld,active
S0895,chsims_video_0040_0038,chsims,active
S0896,iemocap_Ses05M_impro02_M025,iemocap,active
S0897,meld_dia947_utt2,meld,active
S0898,meld_dia816_utt0,meld,active
S0899,chsims_video_0041_0002,chsims,active
S0900,chsims_video_0023_0038,chsims,active
S0901,mosi_lXPQBPVc5Cw_2,mosi,active
S0902,chsims_aqgy5_0014_00011,chsims,active
S0903,iemocap_Ses01F_script03_1_F031,iemocap,active
S0904,iemocap_Ses03F_script03_2_F037,iemocap,active
S0905,chsims_aqgy5_0006_00014,chsims,active
S0906,meld_dia915_utt7,meld,active
S0907,chsims_video_0009_0040,chsims,active
S0908,meld_dia333_utt2,meld,active
S0909,meld_dia15_utt15,meld,active
S0910,chsims_video_0006_0014,chsims,active
S0911,chsims_aqgy5_0018_00020,chsims,active
S0912,chsims_video_0035_0032,chsims,active
S0913,meld_dia574_utt3,meld,active
S0914,chsims_video_0032_0015,chsims,active
S0915,iemocap_Ses05F_script01_1_M034,iemocap,active
S0916,meld_dia905_utt1,meld,active
S0917,iemocap_Ses04F_script03_2_M002,iemocap,active
S0918,iemocap_Ses02F_script03_2_M013,iemocap,active
S0919,iemocap_Ses01F_script03_2_F035,iemocap,active
S0920,iemocap_Ses03M_script02_1_F019,iemocap,active
S0921,chsims_aqgy3_0004_00023,chsims,active
S0922,meld_dia33_utt10,meld,active
S0923,meld_dia119_utt8,meld,active
S0924,mosi_d6hH302o4v8_32,mosi,active
S0925,mosi_7JsX8y1ysxY_24,mosi,active
S0926,iemocap_Ses03M_script03_2_F030,iemocap,active
S0927,meld_dia50_utt1,meld,active
S0928,chsims_aqgy5_0007_00032,chsims,active
S0929,chsims_video_0043_0024,chsims,active
S0930,chsims_aqgy3_0008_00001,chsims,active
S0931,meld_dia649_utt0,meld,active
S0932,chsims_video_0032_0004,chsims,active
S0933,chsims_aqgy5_0032_00007,chsims,active
S0934,mustard_2_573,mustard,active
S0935,iemocap_Ses02M_script03_2_F038,iemocap,active
S0936,iemocap_Ses02F_impro05_F015,iemocap,active
S0937,chsims_video_0013_0011,chsims,active
S0938,iemocap_Ses01M_script03_2_F014,iemocap,active
S0939,iemocap_Ses01F_impro07_F016,iemocap,active
S0940,mosi_zhpQhgha_KU_12,mosi,active
S0941,iemocap_Ses05F_impro07_F022,iemocap,active
S0942,chsims_aqgy5_0019_00008,chsims,active
S0943,chsims_video_xjzw_00041,chsims,active
S0944,mustard_2_504,mustard,active
S0945,chsims_video_0045_0032,chsims,active
S0946,mustard_2_508,mustard,active
S0947,iemocap_Ses03M_impro07_F011,iemocap,active
S0948,mosi_8OtFthrtaJM_2,mosi,active
S0949,mosi_lXPQBPVc5Cw_5,mosi,active
S0950,iemocap_Ses03M_impro05b_M026,iemocap,active
S0951,chsims_aqgy4_0001_00064,chsims,active
S0952,chsims_video_0052_0007,chsims,active
S0953,chsims_video_0029_0008,chsims,active
S0954,meld_dia707_utt14,meld,active
S0955,chsims_aqgy4_0004_00021,chsims,active
S0956,chsims_video_0048_0001,chsims,active
S0957,iemocap_Ses03F_impro03_M011,iemocap,active
S0958,iemocap_Ses04M_impro08_M000,iemocap,active
S0959,mustard_1_5212,mustard,active
S0960,meld_dia640_utt16,meld,active
S0961,chsims_video_0053_0014,chsims,active
S0962,meld_dia811_utt0,meld,active
S0963,meld_dia270_utt3,meld,active
S0964,meld_dia576_utt10,meld,active
S0965,meld_dia744_utt1,meld,active
S0966,meld_dia345_utt3,meld,active
S0967,chsims_test15_00011,chsims,active
S0968,chsims_video_xjzw_00027,chsims,active
S0969,mosi_03bSnISJMiM_1,mosi,active
S0970,meld_dia326_utt5,meld,active
S0971,chsims_aqgy5_0024_00001,chsims,active
S0972,iemocap_Ses04M_script02_2_M025,iemocap,active
S0973,chsims_video_0009_0009,chsims,active
S0974,meld_dia792_utt15,meld,active
S0975,mustard_1_6426,mustard,active
S0976,meld_dia523_utt16,meld,active
S0977,chsims_aqgy5_0029_00003,chsims,active
S0978,meld_dia609_utt0,meld,active
S0979,chsims_video_0054_0131,chsims,active
S0980,chsims_video_0053_0005,chsims,active
S0981,meld_dia201_utt1,meld,active
S0982,chsims_aqgy4_0022_00000,chsims,active
S0983,chsims_aqgy5_0033_00022,chsims,active
S0984,iemocap_Ses02F_script02_2_F043,iemocap,active
S0985,chsims_aqgy4_0001_00048,chsims,active
S0986,chsims_video_0047_0072,chsims,active
S0987,mustard_2_105,mustard,active
S0988,chsims_video_0027_0017,chsims,active
S0989,chsims_video_0011_0034,chsims,active
S0990,iemocap_Ses02F_impro01_M022,iemocap,active
S0991,chsims_csbgs2_0001_00007,chsims,active
S0992,iemocap_Ses04F_impro04_F009,iemocap,active
S0993,iemocap_Ses02F_impro01_F021,iemocap,active
S0994,iemocap_Ses02F_script03_2_M005,iemocap,active
S0995,chsims_video_0024_0076,chsims,active
S0996,meld_dia173_utt2,meld,active
S0997,meld_dia601_utt3,meld,active
S0998,chsims_video_0005_0011,chsims,active
S0999,mosi_73jzhE8R1TQ_3,mosi,active
S1000,meld_dia263_utt2,meld,active
S1001,mustard_2_318,mustard,active
S1002,meld_dia516_utt5,meld,active
S1003,meld_dia717_utt4,meld,active
S1004,meld_dia648_utt2,meld,active
S1005,iemocap_Ses03F_impro02_M030,iemocap,active
S1006,iemocap_Ses02M_impro03_F013,iemocap,active
S1007,chsims_video_0016_0010,chsims,active
S1008,mosi_tIrG4oNLFzE_9,mosi,active
S1009,mustard_2_490,mustard,active
S1010,meld_dia456_utt4,meld,active
S1011,meld_dia434_utt10,meld,active
S1012,iemocap_Ses02F_script01_3_F017,iemocap,active
S1013,chsims_aqgy3_0008_00013,chsims,active
S1014,meld_dia95_utt8,meld,active
S1015,chsims_video_0025_0026,chsims,active
S1016,iemocap_Ses03M_impro07_F009,iemocap,active
S1017,iemocap_Ses05M_script01_3_F026,iemocap,active
S1018,meld_dia770_utt9,meld,active
S1019,iemocap_Ses01F_impro04_F030,iemocap,active
S1020,meld_dia722_utt5,meld,active
S1021,iemocap_Ses04M_script01_1_F030,iemocap,active
S1022,mosi_BioHAh1qJAQ_23,mosi,active
S1023,meld_dia183_utt9,meld,active
S1024,chsims_aqgy5_0008_00033,chsims,active
S1025,meld_dia411_utt1,meld,active
S1026,iemocap_Ses02M_script02_1_M038,iemocap,active
S1027,meld_dia755_utt3,meld,active
S1028,mustard_1_1732,mustard,active
S1029,meld_dia1035_utt0,meld,active
S1030,chsims_aqgy5_0031_00050,chsims,active
S1031,chsims_video_0026_0017,chsims,active
S1032,meld_dia78_utt2,meld,active
S1033,meld_dia466_utt14,meld,active
S1034,meld_dia752_utt11,meld,active
S1035,iemocap_Ses05M_script01_1_F029,iemocap,active
S1036,iemocap_Ses03M_impro04_F017,iemocap,active
S1037,mosi_jUzDDGyPkXU_20,mosi,active
S1038,iemocap_Ses03F_impro03_M004,iemocap,active
S1039,mustard_2_148,mustard,active
S1040,chsims_aqgy4_0002_00000,chsims,active
S1041,iemocap_Ses04F_impro02_F011,iemocap,active
S1042,mustard_1_10004,mustard,active
S1043,mustard_2_115,mustard,active
S1044,chsims_aqgy5_0029_00008,chsims,active
S1045,mosi_I5y0__X72p0_19,mosi,active
S1046,chsims_aqgy5_0006_00019,chsims,active
S1047,chsims_aqgy5_0003_00012,chsims,active
S1048,iemocap_Ses03M_impro02_M034,iemocap,active
